what,kind,bundleId,bundleVersion,description,time
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1320709203552
java.runtime.version,sysinfo,,,"1.7.0_01-b08",1320709203552
java.specification.name,sysinfo,,,"Java Platform API Specification",1320709203552
java.specification.vendor,sysinfo,,,"Oracle Corporation",1320709203552
java.specification.version,sysinfo,,,"1.7",1320709203552
java.vendor,sysinfo,,,"Oracle Corporation",1320709203552
java.version,sysinfo,,,"1.7.0_01",1320709203552
java.vm.info,sysinfo,,,"mixed mode, sharing",1320709203552
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1320709203552
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1320709203552
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1320709203552
java.vm.specification.version,sysinfo,,,"1.7",1320709203552
java.vm.vendor,sysinfo,,,"Oracle Corporation",1320709203552
java.vm.version,sysinfo,,,"21.1-b02",1320709203552
started,bundle,org.eclipse.ui.forms,3.4.1.v20090714_35x,"org.eclipse.ui.forms",1320709203693
started,bundle,org.eclipse.mylyn.context.core,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.context.core",1320709204020
started,bundle,org.eclipse.mylyn.context.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.context.ui",1320709204129
started,bundle,org.eclipse.mylyn.tasks.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.tasks.ui",1320709204753
started,bundle,org.eclipse.jst.j2ee.ejb,1.1.300.v200904230730,"org.eclipse.jst.j2ee.ejb",1320709205268
started,bundle,org.eclipse.mylyn.team.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.team.ui",1320709205284
started,bundle,org.eclipse.update.scheduler,3.2.200.v20081127,"org.eclipse.update.scheduler",1320709205580
started,bundle,org.eclipse.jst.j2ee.jca,1.1.300.v200903120000,"org.eclipse.jst.j2ee.jca",1320709205767
started,bundle,org.eclipse.update.core,3.2.300.v20090525,"org.eclipse.update.core",1320709206079
started,bundle,org.eclipse.mylyn.monitor.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.monitor.ui",1320709206189
started,bundle,org.eclipse.jdt.apt.core,3.3.201.R35x_v20090818-0235,"org.eclipse.jdt.apt.core",1320709206267
