what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1320845530527
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1320845531057
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1320845531665
started,bundle,org.eclipse.wst.jsdt.web.support.jsp,1.0.200.v200904140255,"org.eclipse.wst.jsdt.web.support.jsp",1320845540235
opened,editor,org.eclipse.jst.jsp.ui,1.1.401.v200908111935,"org.eclipse.jst.jsp.core.jspsource.source",1320845540531
activated,editor,org.eclipse.jst.jsp.ui,1.1.401.v200908111935,"org.eclipse.jst.jsp.core.jspsource.source",1320845540594
activated,editor,org.eclipse.wst.xml.ui,1.1.1.v200908242115,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1320845547458
closed,editor,org.eclipse.jst.jsp.ui,1.1.401.v200908111935,"org.eclipse.jst.jsp.core.jspsource.source",1320845547458
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1320845788524
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1320847842779
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1320847846352
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1320848907401
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1320848909913
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1320848910646
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1320848911239
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1320848916184
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1320849430625
opened,editor,org.eclipse.jst.jsp.ui,1.1.401.v200908111935,"org.eclipse.jst.jsp.core.jspsource.source",1320849430953
activated,editor,org.eclipse.jst.jsp.ui,1.1.401.v200908111935,"org.eclipse.jst.jsp.core.jspsource.source",1320849431015
activated,editor,org.eclipse.wst.xml.ui,1.1.1.v200908242115,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1320849438066
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1320849453604
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1320849469547
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1320849470639
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1320849529894
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1320849536134
