what,kind,bundleId,bundleVersion,description,time
locale,sysinfo,,,"en_US",1320860273479
processors,sysinfo,,,"2",1320860273479
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1320860273479
java.runtime.version,sysinfo,,,"1.7.0_01-b08",1320860273479
java.specification.name,sysinfo,,,"Java Platform API Specification",1320860273479
java.specification.vendor,sysinfo,,,"Oracle Corporation",1320860273479
java.specification.version,sysinfo,,,"1.7",1320860273479
java.vendor,sysinfo,,,"Oracle Corporation",1320860273479
java.version,sysinfo,,,"1.7.0_01",1320860273479
java.vm.info,sysinfo,,,"mixed mode, sharing",1320860273479
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1320860273479
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1320860273479
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1320860273479
java.vm.specification.version,sysinfo,,,"1.7",1320860273479
java.vm.vendor,sysinfo,,,"Oracle Corporation",1320860273479
java.vm.version,sysinfo,,,"21.1-b02",1320860273479
started,bundle,org.eclipse.mylyn.monitor.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.monitor.ui",1320860273588
started,bundle,org.eclipse.jsch.core,1.1.100.I20090430-0408,"org.eclipse.jsch.core",1320860273713
started,bundle,org.eclipse.team.cvs.core,3.3.200.I20090430-0408,"org.eclipse.team.cvs.core",1320860273729
started,bundle,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console",1320860274150
started,bundle,org.eclipse.team.cvs.ui,3.3.201.R35x_v20090826-0905,"org.eclipse.team.cvs.ui",1320860274259
started,bundle,org.eclipse.jdt.apt.core,3.3.201.R35x_v20090818-0235,"org.eclipse.jdt.apt.core",1320860274462
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.201.R35x_v20090818-0225,"org.eclipse.jdt.apt.pluggable.core",1320860274478
started,bundle,org.eclipse.wst.dtd.core,1.1.300.v200904181727,"org.eclipse.wst.dtd.core",1320860275757
started,bundle,org.eclipse.wst.wsi.ui,1.0.500.v200901141851,"org.eclipse.wst.wsi.ui",1320860276162
