what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.102.v200903070248,"org.eclipse.wst.ws.service.policy.ui",1320709206329
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.201.R35x_v20090818-0225,"org.eclipse.jdt.apt.pluggable.core",1320709206547
started,bundle,org.eclipse.wst.wsdl.validation,1.1.401.v200902271605,"org.eclipse.wst.wsdl.validation",1320709206859
started,bundle,org.eclipse.wst.wsi.ui,1.0.500.v200901141851,"org.eclipse.wst.wsi.ui",1320709207156
started,bundle,org.eclipse.jsch.core,1.1.100.I20090430-0408,"org.eclipse.jsch.core",1320709207312
started,bundle,org.eclipse.team.cvs.core,3.3.200.I20090430-0408,"org.eclipse.team.cvs.core",1320709207452
started,bundle,org.eclipse.wst.xsd.core,1.1.401.v200903020335,"org.eclipse.wst.xsd.core",1320709207795
started,bundle,org.eclipse.jst.jsf.ui,1.2.1.v20090827,"org.eclipse.jst.jsf.ui",1320709208513
started,bundle,org.eclipse.team.ui,3.5.0.I20090430-0408,"org.eclipse.team.ui",1320709208685
started,bundle,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console",1320709209008
started,bundle,org.eclipse.core.variables,3.2.200.v20090521,"org.eclipse.core.variables",1320709209491
started,bundle,org.eclipse.team.cvs.ui,3.3.201.R35x_v20090826-0905,"org.eclipse.team.cvs.ui",1320709210951
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1320709847676
started,bundle,org.eclipse.equinox.p2.ui,1.0.101.R35x_v20090819,"org.eclipse.equinox.p2.ui",1320709859548
started,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20090520-1905,"org.eclipse.equinox.p2.ui.sdk",1320709859595
started,bundle,org.eclipse.equinox.p2.metadata,1.0.100.v20090525,"org.eclipse.equinox.p2.metadata",1320709859751
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1320709867488
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.help.aboutAction",1320709867535
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1320709868409
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1320709873791
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1320709878315
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1320709879173
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1320709879625
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1320709888736
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1320709891450
