what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.validation,1.2.102.v200905201610,"org.eclipse.wst.validation",1320766575190
started,bundle,org.eclipse.wst.web,1.1.301.v200909021400,"org.eclipse.wst.web",1320766575190
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.102.v200903070248,"org.eclipse.wst.ws.service.policy.ui",1320766575190
started,bundle,org.eclipse.wst.xml.core,1.1.401.v200908242115,"org.eclipse.wst.xml.core",1320766575205
os,sysinfo,,,"win32",1320766575205
arch,sysinfo,,,"x86",1320766575205
ws,sysinfo,,,"win32",1320766575205
locale,sysinfo,,,"en_US",1320766575205
processors,sysinfo,,,"2",1320766575205
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1320766575205
java.runtime.version,sysinfo,,,"1.7.0_01-b08",1320766575205
java.specification.name,sysinfo,,,"Java Platform API Specification",1320766575205
java.specification.vendor,sysinfo,,,"Oracle Corporation",1320766575205
java.specification.version,sysinfo,,,"1.7",1320766575205
java.vendor,sysinfo,,,"Oracle Corporation",1320766575205
java.version,sysinfo,,,"1.7.0_01",1320766575205
java.vm.info,sysinfo,,,"mixed mode, sharing",1320766575205
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1320766575205
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1320766575205
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1320766575205
java.vm.specification.version,sysinfo,,,"1.7",1320766575205
java.vm.vendor,sysinfo,,,"Oracle Corporation",1320766575205
java.vm.version,sysinfo,,,"21.1-b02",1320766575205
started,bundle,org.eclipse.wst.server.core,1.1.102.v20090825,"org.eclipse.wst.server.core",1320766575580
started,bundle,org.eclipse.jst.server.core,1.2.0.v20090421,"org.eclipse.jst.server.core",1320766575595
