what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.css.ui,1.0.401.v200907171457,"org.eclipse.wst.css.ui",1320791328976
opened,editor,org.eclipse.wst.html.ui,1.0.401.v200908111935,"org.eclipse.wst.html.core.htmlsource.source",1320791329085
activated,editor,org.eclipse.wst.html.ui,1.0.401.v200908111935,"org.eclipse.wst.html.core.htmlsource.source",1320791329163
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1320791340816
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1320791341081
started,bundle,org.eclipse.jst.jee.ejb,1.0.201.v200908101600,"org.eclipse.jst.jee.ejb",1320791341144
started,bundle,org.eclipse.jst.jee.web,1.0.200.v200904130912,"org.eclipse.jst.jee.web",1320791341144
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1320791341643
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1320791344201
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1320791344560
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1320791346573
executed,command,org.eclipse.wst.server.ui,1.1.103.v20090909,"org.eclipse.wst.server.launchShortcut.run",1320791346604
opened,editor,org.eclipse.ui.browser,3.2.300.v20090526,"org.eclipse.ui.browser.editor",1320791349584
activated,editor,org.eclipse.ui.browser,3.2.300.v20090526,"org.eclipse.ui.browser.editor",1320791349616
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1320791350102
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1320791353019
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1320791372690
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1320791521011
activated,editor,org.eclipse.wst.html.ui,1.0.401.v200908111935,"org.eclipse.wst.html.core.htmlsource.source",1320791530716
closed,editor,org.eclipse.ui.browser,3.2.300.v20090526,"org.eclipse.ui.browser.editor",1320791530716
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1320791550778
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1320791667545
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1320791671560
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1320791692386
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1320791692651
