what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1320845337232
activated,editor,org.eclipse.wst.html.ui,1.0.401.v200908111935,"org.eclipse.wst.html.core.htmlsource.source",1320845341038
opened,editor,org.eclipse.wst.xml.ui,1.1.1.v200908242115,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1320845341771
started,bundle,org.eclipse.xsd,2.5.0.v200906151043,"org.eclipse.xsd",1320845341865
activated,editor,org.eclipse.wst.xml.ui,1.1.1.v200908242115,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1320845341912
closed,editor,org.eclipse.wst.html.ui,1.0.401.v200908111935,"org.eclipse.wst.html.core.htmlsource.source",1320845341912
started,bundle,org.eclipse.wst.internet.cache,1.0.301.v200805140020,"org.eclipse.wst.internet.cache",1320845342005
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1320845346342
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1320845366778
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1320845376575
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1320845377058
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1320845397448
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1320845414046
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1320845416823
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1320845422283
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1320845429880
started,bundle,org.eclipse.ltk.core.refactoring,3.5.0.v20090513-2000,"org.eclipse.ltk.core.refactoring",1320845431908
started,bundle,org.eclipse.ltk.ui.refactoring,3.4.100.v20090604,"org.eclipse.ltk.ui.refactoring",1320845438881
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1320845439115
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1320845442844
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1320845443967
started,bundle,org.eclipse.pde.core,3.5.100.v20090821,"org.eclipse.pde.core",1320845446712
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1320845447305
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.rename",1320845447321
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1320845452453
