what,kind,bundleId,bundleVersion,description,time
locale,sysinfo,,,"en_US",1320797461254
processors,sysinfo,,,"2",1320797461254
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1320797461254
java.runtime.version,sysinfo,,,"1.7.0_01-b08",1320797461254
java.specification.name,sysinfo,,,"Java Platform API Specification",1320797461254
java.specification.vendor,sysinfo,,,"Oracle Corporation",1320797461254
java.specification.version,sysinfo,,,"1.7",1320797461254
java.vendor,sysinfo,,,"Oracle Corporation",1320797461254
java.version,sysinfo,,,"1.7.0_01",1320797461254
java.vm.info,sysinfo,,,"mixed mode, sharing",1320797461254
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1320797461254
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1320797461254
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1320797461254
java.vm.specification.version,sysinfo,,,"1.7",1320797461254
java.vm.vendor,sysinfo,,,"Oracle Corporation",1320797461254
java.vm.version,sysinfo,,,"21.1-b02",1320797461254
started,bundle,org.eclipse.wst.dtd.core,1.1.300.v200904181727,"org.eclipse.wst.dtd.core",1320797461301
started,bundle,org.eclipse.jst.j2ee.ejb,1.1.300.v200904230730,"org.eclipse.jst.j2ee.ejb",1320797461659
started,bundle,org.eclipse.mylyn.monitor.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.monitor.ui",1320797461691
started,bundle,org.eclipse.jst.jsf.ui,1.2.1.v20090827,"org.eclipse.jst.jsf.ui",1320797461847
started,bundle,org.eclipse.wst.wsi.ui,1.0.500.v200901141851,"org.eclipse.wst.wsi.ui",1320797461862
started,bundle,org.eclipse.wst.xsl.core,1.0.1.v200908101420,"org.eclipse.wst.xsl.core",1320797461878
started,bundle,org.eclipse.wst.xsd.core,1.1.401.v200903020335,"org.eclipse.wst.xsd.core",1320797461940
started,bundle,org.eclipse.jdt.apt.core,3.3.201.R35x_v20090818-0235,"org.eclipse.jdt.apt.core",1320797461940
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.201.R35x_v20090818-0225,"org.eclipse.jdt.apt.pluggable.core",1320797461940
