what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1320845453405
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1320845453405
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1320845455916
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1320845456509
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1320845456525
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1320845458444
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1320845459068
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1320845459083
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1320845466634
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1320845492036
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1320845494361
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1320845495583
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1320845495583
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1320845501011
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1320845502072
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1320845502088
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1320845503570
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1320845513055
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1320845517001
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1320845519965
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1320845521931
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1320845526408
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1320845528686
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1320845529419
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1320845529918
