what,kind,bundleId,bundleVersion,description,time
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1320682007330
java.runtime.version,sysinfo,,,"1.7.0_01-b08",1320682007330
java.specification.name,sysinfo,,,"Java Platform API Specification",1320682007330
java.specification.vendor,sysinfo,,,"Oracle Corporation",1320682007330
java.specification.version,sysinfo,,,"1.7",1320682007330
java.vendor,sysinfo,,,"Oracle Corporation",1320682007330
java.version,sysinfo,,,"1.7.0_01",1320682007330
java.vm.info,sysinfo,,,"mixed mode, sharing",1320682007330
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1320682007330
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1320682007330
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1320682007330
java.vm.specification.version,sysinfo,,,"1.7",1320682007330
java.vm.vendor,sysinfo,,,"Oracle Corporation",1320682007330
java.vm.version,sysinfo,,,"21.1-b02",1320682007330
started,bundle,org.eclipse.mylyn.context.core,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.context.core",1320682007345
started,bundle,org.eclipse.mylyn.context.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.context.ui",1320682007408
started,bundle,org.eclipse.mylyn.tasks.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.tasks.ui",1320682007689
started,bundle,org.eclipse.mylyn.team.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.team.ui",1320682007704
started,bundle,org.eclipse.update.scheduler,3.2.200.v20081127,"org.eclipse.update.scheduler",1320682007735
started,bundle,org.eclipse.update.core,3.2.300.v20090525,"org.eclipse.update.core",1320682007813
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.102.v200903070248,"org.eclipse.wst.ws.service.policy.ui",1320682007845
started,bundle,org.eclipse.mylyn.monitor.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.monitor.ui",1320682007845
opened,view,org.eclipse.wst.server.ui,1.1.103.v20090909,"org.eclipse.wst.server.ui.ServersView",1320682010013
activated,view,org.eclipse.wst.server.ui,1.1.103.v20090909,"org.eclipse.wst.server.ui.ServersView",1320682010044
executed,command,org.eclipse.wst.server.ui,1.1.103.v20090909,"org.eclipse.wst.server.run",1320682015863
