what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.common.emf,1.1.301.v200908181930,"org.eclipse.wst.common.emf",1320526990539
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.1.301.v200908101600,"org.eclipse.wst.common.emfworkbench.integration",1320526990539
started,bundle,org.eclipse.wst.common.frameworks,1.1.300.v200904160730,"org.eclipse.wst.common.frameworks",1320526990540
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.1.v200908111817,"org.eclipse.wst.common.project.facet.core",1320526990540
started,bundle,org.eclipse.wst.jsdt.core,1.0.201.v200908101420,"org.eclipse.wst.jsdt.core",1320526990540
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.100.v200809240707,"org.eclipse.wst.jsdt.manipulation",1320526990540
started,bundle,org.eclipse.wst.jsdt.ui,1.0.200.v200905242047,"org.eclipse.wst.jsdt.ui",1320526990540
started,bundle,org.eclipse.wst.web,1.1.301.v200909021400,"org.eclipse.wst.web",1320526990540
os,sysinfo,,,"win32",1320526990547
arch,sysinfo,,,"x86",1320526990547
ws,sysinfo,,,"win32",1320526990547
locale,sysinfo,,,"en_US",1320526990547
processors,sysinfo,,,"2",1320526990547
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1320526990547
java.runtime.version,sysinfo,,,"1.7.0_01-b08",1320526990547
java.specification.name,sysinfo,,,"Java Platform API Specification",1320526990547
java.specification.vendor,sysinfo,,,"Oracle Corporation",1320526990547
java.specification.version,sysinfo,,,"1.7",1320526990547
java.vendor,sysinfo,,,"Oracle Corporation",1320526990547
java.version,sysinfo,,,"1.7.0_01",1320526990547
java.vm.info,sysinfo,,,"mixed mode, sharing",1320526990547
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1320526990547
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1320526990547
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1320526990547
java.vm.specification.version,sysinfo,,,"1.7",1320526990547
