what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.validation,1.2.102.v200905201610,"org.eclipse.wst.validation",1320685663581
started,bundle,org.eclipse.wst.web,1.1.301.v200909021400,"org.eclipse.wst.web",1320685663581
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.102.v200903070248,"org.eclipse.wst.ws.service.policy.ui",1320685663581
started,bundle,org.eclipse.wst.xml.core,1.1.401.v200908242115,"org.eclipse.wst.xml.core",1320685663581
os,sysinfo,,,"win32",1320685663581
arch,sysinfo,,,"x86",1320685663581
ws,sysinfo,,,"win32",1320685663581
locale,sysinfo,,,"en_US",1320685663581
processors,sysinfo,,,"2",1320685663581
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1320685663581
java.runtime.version,sysinfo,,,"1.7.0_01-b08",1320685663581
java.specification.name,sysinfo,,,"Java Platform API Specification",1320685663581
java.specification.vendor,sysinfo,,,"Oracle Corporation",1320685663581
java.specification.version,sysinfo,,,"1.7",1320685663581
java.vendor,sysinfo,,,"Oracle Corporation",1320685663581
java.version,sysinfo,,,"1.7.0_01",1320685663581
java.vm.info,sysinfo,,,"mixed mode, sharing",1320685663581
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1320685663581
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1320685663581
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1320685663581
java.vm.specification.version,sysinfo,,,"1.7",1320685663581
java.vm.vendor,sysinfo,,,"Oracle Corporation",1320685663581
java.vm.version,sysinfo,,,"21.1-b02",1320685663581
started,bundle,org.eclipse.mylyn.monitor.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.monitor.ui",1320685664127
started,bundle,org.eclipse.wst.dtd.core,1.1.300.v200904181727,"org.eclipse.wst.dtd.core",1320685664173
